id,id_sprzetu,czas_pomiaru,temperatura,cisnienie,poziom_mm
4283442,34,12/8/25 16:49,119.600000,0.00,2070.00
4283421,34,12/8/25 16:49,119.600000,0.00,2070.00
4283400,34,12/8/25 16:48,119.600000,0.00,2070.00
4283379,34,12/8/25 16:48,119.600000,0.00,2070.00
4283358,34,12/8/25 16:48,119.600000,0.00,2070.00
4283337,34,12/8/25 16:48,119.600000,0.00,2070.00
4283316,34,12/8/25 16:48,119.600000,0.00,2050.00
4283295,34,12/8/25 16:48,119.600000,0.00,2050.00
4283274,34,12/8/25 16:48,119.600000,0.00,2050.00
4283253,34,12/8/25 16:48,119.600000,0.00,2050.00
4283232,34,12/8/25 16:48,119.600000,0.00,2050.00
4283211,34,12/8/25 16:48,119.600000,0.00,2050.00
4283190,34,12/8/25 16:48,119.600000,0.00,2050.00
4283169,34,12/8/25 16:48,119.600000,0.00,2050.00
4283148,34,12/8/25 16:47,119.600000,0.00,2050.00
4283127,34,12/8/25 16:47,119.600000,0.00,2050.00
4283106,34,12/8/25 16:47,119.600000,0.00,2050.00
4283085,34,12/8/25 16:47,119.600000,0.00,2050.00
4283064,34,12/8/25 16:47,119.600000,0.00,2050.00
4283043,34,12/8/25 16:47,119.600000,0.00,2030.00
4283022,34,12/8/25 16:47,119.600000,0.00,2030.00
4283001,34,12/8/25 16:47,119.600000,0.00,2030.00
4282980,34,12/8/25 16:47,119.600000,0.00,2030.00
4282959,34,12/8/25 16:47,119.600000,0.00,2030.00
4282938,34,12/8/25 16:47,119.600000,0.00,2030.00
4282917,34,12/8/25 16:47,119.600000,0.00,2030.00
4282896,34,12/8/25 16:46,119.600000,0.00,2030.00
4282875,34,12/8/25 16:46,119.600000,0.00,2030.00
4282854,34,12/8/25 16:46,119.600000,0.00,2030.00
4282833,34,12/8/25 16:46,119.600000,0.00,2030.00
4282812,34,12/8/25 16:46,119.600000,0.00,2030.00
4282791,34,12/8/25 16:46,119.600000,0.00,2010.00
4282770,34,12/8/25 16:46,119.600000,0.00,2010.00
4282749,34,12/8/25 16:46,119.600000,0.00,2010.00
4282728,34,12/8/25 16:46,119.600000,0.00,2010.00
4282707,34,12/8/25 16:46,119.600000,0.00,2010.00
4282686,34,12/8/25 16:46,119.600000,0.00,2010.00
4282665,34,12/8/25 16:45,119.600000,0.00,2010.00
4282644,34,12/8/25 16:45,119.600000,0.00,2010.00
4282623,34,12/8/25 16:45,119.600000,0.00,2010.00
4282602,34,12/8/25 16:45,119.600000,0.00,2010.00
4282581,34,12/8/25 16:45,119.600000,0.00,2010.00
4282560,34,12/8/25 16:45,119.600000,0.00,2010.00
4282539,34,12/8/25 16:45,119.600000,0.00,2010.00
4282518,34,12/8/25 16:45,119.600000,0.00,2000.00
4282497,34,12/8/25 16:45,119.600000,0.00,2000.00
4282476,34,12/8/25 16:45,119.600000,0.00,2000.00
4282455,34,12/8/25 16:45,119.600000,0.00,2000.00
4282434,34,12/8/25 16:45,119.600000,0.00,2000.00
4282413,34,12/8/25 16:45,119.600000,0.00,2000.00
4282392,34,12/8/25 16:44,119.600000,0.00,2000.00
4282371,34,12/8/25 16:44,119.600000,0.00,2000.00
4282350,34,12/8/25 16:44,119.600000,0.00,2000.00
4282329,34,12/8/25 16:44,119.600000,0.00,2000.00
4282308,34,12/8/25 16:44,119.600000,0.00,2000.00
4282287,34,12/8/25 16:44,119.600000,0.00,2000.00
4282266,34,12/8/25 16:44,119.600000,0.00,1980.00
4282245,34,12/8/25 16:44,119.600000,0.00,1980.00
4282224,34,12/8/25 16:44,119.600000,0.00,1980.00
4282203,34,12/8/25 16:44,119.600000,0.00,1980.00
4282182,34,12/8/25 16:44,119.600000,0.00,1980.00
4282161,34,12/8/25 16:43,119.600000,0.00,1980.00
4282140,34,12/8/25 16:43,119.600000,0.00,1980.00
4282119,34,12/8/25 16:43,119.600000,0.00,1980.00
4282098,34,12/8/25 16:43,119.600000,0.00,1980.00
4282077,34,12/8/25 16:43,119.600000,0.00,1980.00
4282056,34,12/8/25 16:43,119.600000,0.00,1980.00
4282035,34,12/8/25 16:43,119.600000,0.00,1980.00
4282014,34,12/8/25 16:43,119.600000,0.00,1980.00
4281993,34,12/8/25 16:43,119.600000,0.00,1960.00
4281972,34,12/8/25 16:43,119.600000,0.00,1960.00
4281951,34,12/8/25 16:43,119.600000,0.00,1960.00
4281930,34,12/8/25 16:43,119.600000,0.00,1960.00
4281909,34,12/8/25 16:42,119.600000,0.00,1960.00
4281888,34,12/8/25 16:42,119.600000,0.00,1960.00
4281867,34,12/8/25 16:42,119.600000,0.00,1960.00
4281846,34,12/8/25 16:42,119.600000,0.00,1960.00
4281825,34,12/8/25 16:42,119.600000,0.00,1960.00
4281804,34,12/8/25 16:42,119.600000,0.00,1960.00
4281783,34,12/8/25 16:42,119.600000,0.00,1960.00
4281762,34,12/8/25 16:42,119.600000,0.00,1960.00
4281741,34,12/8/25 16:42,119.600000,0.00,1940.00
4281720,34,12/8/25 16:42,119.600000,0.00,1940.00
4281699,34,12/8/25 16:42,119.600000,0.00,1940.00
4281678,34,12/8/25 16:42,119.600000,0.00,1940.00
4281657,34,12/8/25 16:41,119.600000,0.00,1940.00
4281636,34,12/8/25 16:41,119.600000,0.00,1940.00
4281615,34,12/8/25 16:41,119.600000,0.00,1940.00
4281594,34,12/8/25 16:41,119.600000,0.00,1940.00
4281573,34,12/8/25 16:41,119.600000,0.00,1940.00
4281552,34,12/8/25 16:41,119.600000,0.00,1940.00
4281531,34,12/8/25 16:41,119.600000,0.00,1940.00
4281510,34,12/8/25 16:41,119.600000,0.00,1940.00
4281489,34,12/8/25 16:41,119.600000,0.00,1940.00
4281468,34,12/8/25 16:41,119.600000,0.00,1920.00
4281447,34,12/8/25 16:41,119.600000,0.00,1920.00
4281426,34,12/8/25 16:41,119.600000,0.00,1920.00
4281405,34,12/8/25 16:40,119.600000,0.00,1920.00
4281384,34,12/8/25 16:40,119.600000,0.00,1920.00
4281363,34,12/8/25 16:40,119.600000,0.00,1920.00
4281342,34,12/8/25 16:40,119.600000,0.00,1920.00
4281321,34,12/8/25 16:40,119.600000,0.00,1920.00
4281300,34,12/8/25 16:40,119.600000,0.00,1920.00
4281279,34,12/8/25 16:40,119.600000,0.00,1920.00
4281258,34,12/8/25 16:40,119.600000,0.00,1920.00
4281237,34,12/8/25 16:40,119.600000,0.00,1920.00
4281216,34,12/8/25 16:40,119.600000,0.00,1900.00
4281195,34,12/8/25 16:40,119.600000,0.00,1900.00
4281174,34,12/8/25 16:40,119.600000,0.00,1900.00
4281153,34,12/8/25 16:39,119.600000,0.00,1900.00
4281132,34,12/8/25 16:39,119.600000,0.00,1900.00
4281111,34,12/8/25 16:39,119.600000,0.00,1900.00
4281090,34,12/8/25 16:39,119.600000,0.00,1900.00
4281069,34,12/8/25 16:39,119.600000,0.00,1900.00
4281048,34,12/8/25 16:39,119.600000,0.00,1900.00
4281027,34,12/8/25 16:39,119.600000,0.00,1900.00
4281006,34,12/8/25 16:39,119.600000,0.00,1900.00
4280985,34,12/8/25 16:39,119.600000,0.00,1900.00
4280964,34,12/8/25 16:39,119.600000,0.00,1900.00
4280943,34,12/8/25 16:39,119.600000,0.00,1880.00
4280922,34,12/8/25 16:39,119.600000,0.00,1880.00
4280901,34,12/8/25 16:38,119.600000,0.00,1880.00
4280880,34,12/8/25 16:38,119.600000,0.00,1880.00
4280859,34,12/8/25 16:38,119.600000,0.00,1880.00
4280838,34,12/8/25 16:38,119.600000,0.00,1880.00
4280817,34,12/8/25 16:38,119.600000,0.00,1880.00
4280796,34,12/8/25 16:38,119.600000,0.00,1880.00
4280775,34,12/8/25 16:38,119.600000,0.00,1880.00
4280754,34,12/8/25 16:38,119.600000,0.00,1880.00
4280733,34,12/8/25 16:38,119.600000,0.00,1880.00
4280712,34,12/8/25 16:38,119.600000,0.00,1880.00
4280691,34,12/8/25 16:38,119.600000,0.00,1880.00
4280670,34,12/8/25 16:38,119.600000,0.00,1860.00
4280649,34,12/8/25 16:37,119.600000,0.00,1860.00
4280628,34,12/8/25 16:37,119.600000,0.00,1860.00
4280607,34,12/8/25 16:37,119.600000,0.00,1860.00
4280586,34,12/8/25 16:37,119.600000,0.00,1860.00
4280565,34,12/8/25 16:37,119.600000,0.00,1860.00
4280544,34,12/8/25 16:37,119.600000,0.00,1860.00
4280523,34,12/8/25 16:37,119.600000,0.00,1860.00
4280502,34,12/8/25 16:37,119.600000,0.00,1860.00
4280481,34,12/8/25 16:37,119.600000,0.00,1860.00
4280460,34,12/8/25 16:37,119.600000,0.00,1860.00
4280439,34,12/8/25 16:37,119.600000,0.00,1860.00
4280418,34,12/8/25 16:37,119.600000,0.00,1850.00
4280397,34,12/8/25 16:36,119.600000,0.00,1850.00
4280376,34,12/8/25 16:36,119.600000,0.00,1850.00
4280355,34,12/8/25 16:36,119.600000,0.00,1850.00
4280334,34,12/8/25 16:36,119.600000,0.00,1850.00
4280313,34,12/8/25 16:36,119.600000,0.00,1850.00
4280292,34,12/8/25 16:36,119.600000,0.00,1850.00
4280271,34,12/8/25 16:36,119.600000,0.00,1850.00
4280250,34,12/8/25 16:36,119.600000,0.00,1850.00
4280229,34,12/8/25 16:36,119.600000,0.00,1850.00
4280208,34,12/8/25 16:36,119.600000,0.00,1850.00
4280187,34,12/8/25 16:36,119.600000,0.00,1850.00
4280166,34,12/8/25 16:36,119.600000,0.00,1850.00
4280145,34,12/8/25 16:35,119.600000,0.00,1830.00
4280124,34,12/8/25 16:35,119.600000,0.00,1830.00
4280103,34,12/8/25 16:35,119.600000,0.00,1830.00
4280082,34,12/8/25 16:35,119.600000,0.00,1830.00
4280061,34,12/8/25 16:35,119.600000,0.00,1830.00
4280040,34,12/8/25 16:35,119.600000,0.00,1830.00
4280019,34,12/8/25 16:35,119.600000,0.00,1830.00
4279998,34,12/8/25 16:35,119.600000,0.00,1830.00
4279977,34,12/8/25 16:35,119.600000,0.00,1830.00
4279956,34,12/8/25 16:35,119.600000,0.00,1830.00
4279935,34,12/8/25 16:35,119.600000,0.00,1830.00
4279914,34,12/8/25 16:35,119.600000,0.00,1830.00
4279893,34,12/8/25 16:34,119.600000,0.00,1810.00
4279872,34,12/8/25 16:34,119.600000,0.00,1810.00
4279851,34,12/8/25 16:34,119.600000,0.00,1810.00
4279830,34,12/8/25 16:34,119.600000,0.00,1810.00
4279809,34,12/8/25 16:34,119.600000,0.00,1810.00
4279788,34,12/8/25 16:34,119.600000,0.00,1810.00
4279767,34,12/8/25 16:34,119.600000,0.00,1810.00
4279746,34,12/8/25 16:34,119.600000,0.00,1810.00
4279725,34,12/8/25 16:34,119.600000,0.00,1810.00
4279704,34,12/8/25 16:34,119.600000,0.00,1810.00
4279683,34,12/8/25 16:34,119.600000,0.00,1810.00
4279662,34,12/8/25 16:34,119.600000,0.00,1810.00
4279641,34,12/8/25 16:33,119.600000,0.00,1810.00
4279620,34,12/8/25 16:33,119.600000,0.00,1800.00
4279599,34,12/8/25 16:33,119.600000,0.00,1800.00
4279578,34,12/8/25 16:33,119.600000,0.00,1800.00
4279557,34,12/8/25 16:33,119.600000,0.00,1800.00
4279536,34,12/8/25 16:33,119.600000,0.00,1800.00
4279515,34,12/8/25 16:33,119.600000,0.00,1800.00
4279494,34,12/8/25 16:33,119.600000,0.00,1800.00
4279473,34,12/8/25 16:33,119.600000,0.00,1800.00
4279452,34,12/8/25 16:33,119.600000,0.00,1800.00
4279431,34,12/8/25 16:33,119.600000,0.00,1800.00
4279410,34,12/8/25 16:33,119.600000,0.00,1800.00
4279389,34,12/8/25 16:32,119.600000,0.00,1800.00
4279368,34,12/8/25 16:32,119.600000,0.00,1780.00
4279347,34,12/8/25 16:32,119.600000,0.00,1780.00
4279326,34,12/8/25 16:32,119.600000,0.00,1780.00
4279305,34,12/8/25 16:32,119.600000,0.00,1780.00
4279284,34,12/8/25 16:32,119.600000,0.00,1780.00
4279263,34,12/8/25 16:32,119.600000,0.00,1780.00
4279242,34,12/8/25 16:32,119.600000,0.00,1780.00
4279221,34,12/8/25 16:32,119.600000,0.00,1780.00
4279200,34,12/8/25 16:32,119.600000,0.00,1780.00
4279179,34,12/8/25 16:32,119.600000,0.00,1780.00
4279158,34,12/8/25 16:32,119.600000,0.00,1780.00
4279137,34,12/8/25 16:31,119.600000,0.00,1780.00
4279116,34,12/8/25 16:31,119.600000,0.00,1780.00
4279095,34,12/8/25 16:31,119.600000,0.00,1770.00
4279074,34,12/8/25 16:31,119.600000,0.00,1770.00
4279053,34,12/8/25 16:31,119.600000,0.00,1770.00
4279032,34,12/8/25 16:31,119.600000,0.00,1770.00
4279011,34,12/8/25 16:31,119.600000,0.00,1770.00
4278990,34,12/8/25 16:31,119.600000,0.00,1770.00
4278969,34,12/8/25 16:31,119.600000,0.00,1770.00
4278948,34,12/8/25 16:31,119.600000,0.00,1770.00
4278927,34,12/8/25 16:31,119.600000,0.00,1770.00
4278906,34,12/8/25 16:30,119.600000,0.00,1770.00
4278885,34,12/8/25 16:30,119.600000,0.00,1770.00
4278864,34,12/8/25 16:30,119.600000,0.00,1770.00
4278843,34,12/8/25 16:30,119.600000,0.00,1750.00
4278822,34,12/8/25 16:30,119.600000,0.00,1750.00
4278801,34,12/8/25 16:30,119.600000,0.00,1750.00
4278780,34,12/8/25 16:30,119.600000,0.00,1750.00
4278759,34,12/8/25 16:30,119.600000,0.00,1750.00
4278738,34,12/8/25 16:30,119.600000,0.00,1750.00
4278717,34,12/8/25 16:30,119.600000,0.00,1750.00
4278696,34,12/8/25 16:30,119.600000,0.00,1750.00
4278675,34,12/8/25 16:30,119.600000,0.00,1750.00
4278654,34,12/8/25 16:30,119.600000,0.00,1750.00
4278633,34,12/8/25 16:29,119.600000,0.00,1750.00
4278612,34,12/8/25 16:29,119.600000,0.00,1750.00
4278591,34,12/8/25 16:29,119.600000,0.00,1750.00
4278570,34,12/8/25 16:29,119.600000,0.00,1730.00
4278549,34,12/8/25 16:29,119.600000,0.00,1730.00
4278528,34,12/8/25 16:29,119.600000,0.00,1730.00
4278507,34,12/8/25 16:29,119.600000,0.00,1730.00
4278486,34,12/8/25 16:29,119.600000,0.00,1730.00
4278465,34,12/8/25 16:29,119.600000,0.00,1730.00
4278444,34,12/8/25 16:29,119.600000,0.00,1730.00
4278423,34,12/8/25 16:29,119.600000,0.00,1730.00
4278402,34,12/8/25 16:28,119.600000,0.00,1730.00
4278381,34,12/8/25 16:28,119.600000,0.00,1730.00
4278360,34,12/8/25 16:28,119.600000,0.00,1730.00
4278339,34,12/8/25 16:28,119.600000,0.00,1730.00
4278318,34,12/8/25 16:28,119.600000,0.00,1730.00
4278297,34,12/8/25 16:28,119.600000,0.00,1710.00
4278276,34,12/8/25 16:28,119.600000,0.00,1710.00
4278255,34,12/8/25 16:28,119.600000,0.00,1710.00
4278234,34,12/8/25 16:28,119.600000,0.00,1710.00
4278213,34,12/8/25 16:28,119.600000,0.00,1710.00
4278192,34,12/8/25 16:28,119.600000,0.00,1710.00
4278171,34,12/8/25 16:28,119.600000,0.00,1710.00
4278150,34,12/8/25 16:27,119.600000,0.00,1710.00
4278129,34,12/8/25 16:27,119.600000,0.00,1710.00
4278108,34,12/8/25 16:27,119.600000,0.00,1710.00
4278087,34,12/8/25 16:27,119.600000,0.00,1710.00
4278066,34,12/8/25 16:27,119.600000,0.00,1710.00
4278045,34,12/8/25 16:27,119.600000,0.00,1700.00
4278024,34,12/8/25 16:27,119.600000,0.00,1700.00
4278003,34,12/8/25 16:27,119.600000,0.00,1700.00
4277982,34,12/8/25 16:27,119.600000,0.00,1700.00
4277961,34,12/8/25 16:27,119.600000,0.00,1700.00
4277940,34,12/8/25 16:27,119.600000,0.00,1700.00
4277919,34,12/8/25 16:27,119.600000,0.00,1700.00
4277898,34,12/8/25 16:26,119.600000,0.00,1700.00
4277877,34,12/8/25 16:26,119.600000,0.00,1700.00
4277856,34,12/8/25 16:26,119.600000,0.00,1700.00
4277835,34,12/8/25 16:26,119.600000,0.00,1700.00
4277814,34,12/8/25 16:26,119.600000,0.00,1700.00
4277793,34,12/8/25 16:26,119.600000,0.00,1700.00
4277772,34,12/8/25 16:26,119.600000,0.00,1670.00
4277751,34,12/8/25 16:26,119.600000,0.00,1670.00
4277730,34,12/8/25 16:26,119.600000,0.00,1670.00
4277709,34,12/8/25 16:26,119.600000,0.00,1670.00
4277688,34,12/8/25 16:26,119.600000,0.00,1670.00
4277667,34,12/8/25 16:26,119.600000,0.00,1670.00
4277646,34,12/8/25 16:25,119.600000,0.00,1670.00
4277625,34,12/8/25 16:25,119.600000,0.00,1670.00
4277604,34,12/8/25 16:25,119.600000,0.00,1670.00
4277583,34,12/8/25 16:25,119.600000,0.00,1670.00
4277562,34,12/8/25 16:25,119.600000,0.00,1670.00
4277541,34,12/8/25 16:25,119.600000,0.00,1670.00
4277520,34,12/8/25 16:25,119.600000,0.00,1660.00
4277499,34,12/8/25 16:25,119.600000,0.00,1660.00
4277478,34,12/8/25 16:25,119.600000,0.00,1660.00
4277457,34,12/8/25 16:25,119.600000,0.00,1660.00
4277436,34,12/8/25 16:25,119.600000,0.00,1660.00
4277415,34,12/8/25 16:25,119.600000,0.00,1660.00
4277394,34,12/8/25 16:24,119.600000,0.00,1660.00
4277373,34,12/8/25 16:24,119.600000,0.00,1660.00
4277352,34,12/8/25 16:24,119.600000,0.00,1660.00
4277331,34,12/8/25 16:24,119.600000,0.00,1660.00
4277310,34,12/8/25 16:24,119.600000,0.00,1660.00
4277289,34,12/8/25 16:24,119.600000,0.00,1660.00
4277268,34,12/8/25 16:24,119.600000,0.00,1660.00
4277247,34,12/8/25 16:24,119.600000,0.00,1640.00
4277226,34,12/8/25 16:24,119.600000,0.00,1640.00
4277205,34,12/8/25 16:24,119.600000,0.00,1640.00
4277184,34,12/8/25 16:24,119.600000,0.00,1640.00
4277163,34,12/8/25 16:24,119.600000,0.00,1640.00
4277142,34,12/8/25 16:23,119.600000,0.00,1640.00
4277121,34,12/8/25 16:23,119.600000,0.00,1640.00
4277100,34,12/8/25 16:23,119.600000,0.00,1640.00
4277079,34,12/8/25 16:23,119.600000,0.00,1640.00
4277058,34,12/8/25 16:23,119.600000,0.00,1640.00
4277037,34,12/8/25 16:23,119.600000,0.00,1640.00
4277016,34,12/8/25 16:23,119.600000,0.00,1640.00
4276995,34,12/8/25 16:23,119.600000,0.00,1630.00
4276974,34,12/8/25 16:23,119.600000,0.00,1630.00
4276953,34,12/8/25 16:23,119.600000,0.00,1630.00
4276932,34,12/8/25 16:23,119.600000,0.00,1630.00
4276911,34,12/8/25 16:23,119.600000,0.00,1630.00
4276890,34,12/8/25 16:22,119.600000,0.00,1630.00
4276869,34,12/8/25 16:22,119.600000,0.00,1630.00
4276848,34,12/8/25 16:22,119.600000,0.00,1630.00
4276827,34,12/8/25 16:22,119.600000,0.00,1630.00
4276806,34,12/8/25 16:22,119.600000,0.00,1630.00
4276785,34,12/8/25 16:22,119.600000,0.00,1630.00
4276764,34,12/8/25 16:22,119.600000,0.00,1630.00
4276743,34,12/8/25 16:22,119.600000,0.00,1630.00
4276722,34,12/8/25 16:22,119.600000,0.00,1600.00
4276701,34,12/8/25 16:22,119.600000,0.00,1600.00
4276680,34,12/8/25 16:22,119.600000,0.00,1600.00
4276659,34,12/8/25 16:22,119.600000,0.00,1600.00
4276638,34,12/8/25 16:21,119.600000,0.00,1600.00
4276617,34,12/8/25 16:21,119.600000,0.00,1600.00
4276596,34,12/8/25 16:21,119.600000,0.00,1600.00
4276575,34,12/8/25 16:21,119.600000,0.00,1600.00
4276554,34,12/8/25 16:21,119.600000,0.00,1600.00
4276533,34,12/8/25 16:21,119.600000,0.00,1600.00
4276512,34,12/8/25 16:21,119.600000,0.00,1600.00
4276491,34,12/8/25 16:21,119.600000,0.00,1600.00
4276470,34,12/8/25 16:21,119.600000,0.00,1590.00
4276449,34,12/8/25 16:21,119.600000,0.00,1590.00
4276428,34,12/8/25 16:21,119.600000,0.00,1590.00
4276407,34,12/8/25 16:21,119.600000,0.00,1590.00
4276386,34,12/8/25 16:20,119.600000,0.00,1590.00
4276365,34,12/8/25 16:20,119.600000,0.00,1590.00
4276344,34,12/8/25 16:20,119.600000,0.00,1590.00
4276323,34,12/8/25 16:20,119.600000,0.00,1590.00
4276302,34,12/8/25 16:20,119.600000,0.00,1590.00
4276281,34,12/8/25 16:20,119.600000,0.00,1590.00
4276260,34,12/8/25 16:20,119.600000,0.00,1590.00
4276239,34,12/8/25 16:20,119.600000,0.00,1590.00
4276218,34,12/8/25 16:20,119.600000,0.00,1590.00
4276197,34,12/8/25 16:20,119.600000,0.00,1570.00
4276176,34,12/8/25 16:20,119.600000,0.00,1570.00
4276155,34,12/8/25 16:20,119.600000,0.00,1570.00
4276134,34,12/8/25 16:19,119.600000,0.00,1570.00
4276113,34,12/8/25 16:19,119.600000,0.00,1570.00
4276092,34,12/8/25 16:19,119.600000,0.00,1570.00
4276071,34,12/8/25 16:19,119.600000,0.00,1570.00
4276050,34,12/8/25 16:19,119.600000,0.00,1570.00
4276029,34,12/8/25 16:19,119.600000,0.00,1570.00
4276008,34,12/8/25 16:19,119.600000,0.00,1570.00
4275987,34,12/8/25 16:19,119.600000,0.00,1570.00
4275966,34,12/8/25 16:19,119.600000,0.00,1570.00
4275945,34,12/8/25 16:19,119.600000,0.00,1550.00
4275924,34,12/8/25 16:19,119.600000,0.00,1550.00
4275903,34,12/8/25 16:18,119.600000,0.00,1550.00
4275882,34,12/8/25 16:18,119.600000,0.00,1550.00
4275861,34,12/8/25 16:18,119.600000,0.00,1550.00
4275840,34,12/8/25 16:18,119.600000,0.00,1550.00
4275819,34,12/8/25 16:18,119.600000,0.00,1550.00
4275798,34,12/8/25 16:18,119.600000,0.00,1550.00
4275777,34,12/8/25 16:18,119.600000,0.00,1550.00
4275756,34,12/8/25 16:18,119.600000,0.00,1550.00
4275735,34,12/8/25 16:18,119.600000,0.00,1550.00
4275714,34,12/8/25 16:18,119.600000,0.00,1550.00
4275693,34,12/8/25 16:18,119.600000,0.00,1550.00
4275672,34,12/8/25 16:18,119.600000,0.00,1530.00
4275651,34,12/8/25 16:17,119.600000,0.00,1530.00
4275630,34,12/8/25 16:17,119.600000,0.00,1530.00
4275609,34,12/8/25 16:17,119.600000,0.00,1530.00
4275588,34,12/8/25 16:17,119.600000,0.00,1530.00
4275567,34,12/8/25 16:17,119.600000,0.00,1530.00
4275546,34,12/8/25 16:17,119.600000,0.00,1530.00
4275525,34,12/8/25 16:17,119.600000,0.00,1530.00
4275504,34,12/8/25 16:17,119.600000,0.00,1530.00
4275483,34,12/8/25 16:17,119.600000,0.00,1530.00
4275462,34,12/8/25 16:17,119.600000,0.00,1530.00
4275441,34,12/8/25 16:17,119.600000,0.00,1530.00
4275420,34,12/8/25 16:17,119.600000,0.00,1520.00
4275399,34,12/8/25 16:16,119.600000,0.00,1520.00
4275378,34,12/8/25 16:16,119.600000,0.00,1520.00
4275357,34,12/8/25 16:16,119.600000,0.00,1520.00
4275336,34,12/8/25 16:16,119.600000,0.00,1520.00
4275315,34,12/8/25 16:16,119.600000,0.00,1520.00
4275294,34,12/8/25 16:16,119.600000,0.00,1520.00
4275273,34,12/8/25 16:16,119.600000,0.00,1520.00
4275252,34,12/8/25 16:16,119.600000,0.00,1520.00
4275231,34,12/8/25 16:16,119.600000,0.00,1520.00
4275210,34,12/8/25 16:16,119.600000,0.00,1520.00
4275189,34,12/8/25 16:16,119.600000,0.00,1520.00
4275168,34,12/8/25 16:16,119.600000,0.00,1520.00
4275147,34,12/8/25 16:15,119.600000,0.00,1500.00
4275126,34,12/8/25 16:15,119.600000,0.00,1500.00
4275105,34,12/8/25 16:15,119.600000,0.00,1500.00
4275084,34,12/8/25 16:15,119.600000,0.00,1500.00
4275063,34,12/8/25 16:15,119.600000,0.00,1500.00
4275042,34,12/8/25 16:15,119.600000,0.00,1500.00
4275021,34,12/8/25 16:15,119.600000,0.00,1500.00
4275000,34,12/8/25 16:15,119.600000,0.00,1500.00
4274979,34,12/8/25 16:15,119.600000,0.00,1500.00
4274958,34,12/8/25 16:15,119.600000,0.00,1500.00
4274937,34,12/8/25 16:15,119.600000,0.00,1500.00
4274916,34,12/8/25 16:15,119.600000,0.00,1500.00
4274895,34,12/8/25 16:14,119.600000,0.00,1500.00
4274874,34,12/8/25 16:14,119.600000,0.00,1480.00
4274853,34,12/8/25 16:14,119.600000,0.00,1480.00
4274832,34,12/8/25 16:14,119.600000,0.00,1480.00
4274811,34,12/8/25 16:14,119.600000,0.00,1480.00
4274790,34,12/8/25 16:14,119.600000,0.00,1480.00
4274769,34,12/8/25 16:14,119.600000,0.00,1480.00
4274748,34,12/8/25 16:14,119.600000,0.00,1480.00
4274727,34,12/8/25 16:14,119.600000,0.00,1480.00
4274706,34,12/8/25 16:14,119.600000,0.00,1480.00
4274685,34,12/8/25 16:14,119.600000,0.00,1480.00
4274664,34,12/8/25 16:14,119.600000,0.00,1480.00
4274643,34,12/8/25 16:13,119.600000,0.00,1480.00
4274622,34,12/8/25 16:13,119.600000,0.00,1460.00
4274601,34,12/8/25 16:13,119.600000,0.00,1460.00
4274580,34,12/8/25 16:13,119.600000,0.00,1460.00
4274559,34,12/8/25 16:13,119.600000,0.00,1460.00
4274538,34,12/8/25 16:13,119.600000,0.00,1460.00
4274517,34,12/8/25 16:13,119.600000,0.00,1460.00
4274496,34,12/8/25 16:13,119.600000,0.00,1460.00
4274475,34,12/8/25 16:13,119.600000,0.00,1460.00
4274454,34,12/8/25 16:13,119.600000,0.00,1460.00
4274433,34,12/8/25 16:13,119.600000,0.00,1460.00
4274412,34,12/8/25 16:13,119.600000,0.00,1460.00
4274391,34,12/8/25 16:12,119.600000,0.00,1460.00
4274370,34,12/8/25 16:12,119.600000,0.00,1460.00
4274349,34,12/8/25 16:12,119.600000,0.00,1450.00
4274328,34,12/8/25 16:12,119.600000,0.00,1450.00
4274307,34,12/8/25 16:12,119.600000,0.00,1450.00
4274286,34,12/8/25 16:12,119.600000,0.00,1450.00
4274265,34,12/8/25 16:12,119.600000,0.00,1450.00
4274244,34,12/8/25 16:12,119.600000,0.00,1450.00
4274223,34,12/8/25 16:12,119.600000,0.00,1450.00
4274202,34,12/8/25 16:12,119.600000,0.00,1450.00
4274181,34,12/8/25 16:12,119.600000,0.00,1450.00
4274160,34,12/8/25 16:12,119.600000,0.00,1450.00
4274139,34,12/8/25 16:11,119.600000,0.00,1450.00
4274118,34,12/8/25 16:11,119.600000,0.00,1450.00
4274097,34,12/8/25 16:11,119.600000,0.00,1430.00
4274076,34,12/8/25 16:11,119.600000,0.00,1430.00
4274055,34,12/8/25 16:11,119.600000,0.00,1430.00
4274034,34,12/8/25 16:11,119.600000,0.00,1430.00
4274013,34,12/8/25 16:11,119.600000,0.00,1430.00
4273992,34,12/8/25 16:11,119.600000,0.00,1430.00
4273971,34,12/8/25 16:11,119.600000,0.00,1430.00
4273950,34,12/8/25 16:11,119.600000,0.00,1430.00
4273929,34,12/8/25 16:11,119.600000,0.00,1430.00
4273908,34,12/8/25 16:11,119.600000,0.00,1430.00
4273887,34,12/8/25 16:10,119.600000,0.00,1430.00
4273866,34,12/8/25 16:10,119.600000,0.00,1430.00
4273845,34,12/8/25 16:10,119.600000,0.00,1430.00
4273824,34,12/8/25 16:10,119.600000,0.00,1410.00
4273803,34,12/8/25 16:10,119.600000,0.00,1410.00
4273782,34,12/8/25 16:10,119.600000,0.00,1410.00
4273761,34,12/8/25 16:10,119.600000,0.00,1410.00
4273740,34,12/8/25 16:10,119.600000,0.00,1410.00
4273719,34,12/8/25 16:10,119.600000,0.00,1410.00
4273698,34,12/8/25 16:10,119.600000,0.00,1410.00
